FOLDER & FILE,START FRAME,END FRAME,ACTION,BOX-start: x,BOX-start: y,BOX-start: w,BOX-start: h,BOX-end: x,BOX-end: y,BOX-end: w,BOX-end: h,CAMERA ANGLE,MID frame,BOX-mid: x,BOX-mid: y,BOX-mid: w,BOX-mid: h
tennis/8835___db8c28670c8b4e40af7f6cb7a800473c.mp4,29,47,Backhand,0.21253,0.11744,0.44484,0.64531,0.17694,0.055757,0.59786,0.64531,Side,,,,,
tennis/8835___db8c28670c8b4e40af7f6cb7a800473c.mp4,125,187,Backhand,0.26591,0.12693,0.4484,0.64531,0.32285,0.093717,0.52313,0.64531,Side,,,,,
tennis/924___c91f28059af14439b5caedd3435b4beb.mp4,22,54,Forehand,0.31573,0.099649,0.20996,0.70225,0.3442,0.030056,0.2242,0.70225,Side,,,,,
tennis/924___c91f28059af14439b5caedd3435b4beb.mp4,103,130,Forehand,0.26591,0.0047499,0.32028,0.7845,0.26591,0.017403,0.48399,0.7845,Side,,,,,
tennis/924___c91f28059af14439b5caedd3435b4beb.mp4,178,206,Forehand,0.19473,0.061689,0.43416,0.79715,0.2837,0.036383,0.44484,0.79715,Side,,,,,
tennis/9598___33d5b13db9e14ab3872e50dbd3de4dce.mp4,69,102,Tennis-Serve,0.13102,0.11276,0.59259,0.65625,0.093981,0.091927,0.74074,0.65625,Back,,,,,
tennis/9598___33d5b13db9e14ab3872e50dbd3de4dce.mp4,201,231,Tennis-Serve,0.14954,0.21172,0.65741,0.64583,0.1125,0.12839,0.69444,0.64583,Back,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,60,82,Forehand,0.21564,0.11942,0.26104,0.46091,0.20037,0.12462,0.25926,0.46091,Front,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,139,157,Backhand,0.5811,0.090858,0.26908,0.54138,0.49255,0.022194,0.3251,0.54138,Front,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,199,219,Forehand,0.29596,0.026601,0.3012,0.49749,0.29914,0.051457,0.24691,0.49749,Front,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,244,264,Backhand,0.42448,0.019461,0.31325,0.49749,0.49255,0.022194,0.3251,0.49749,Front,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,292,313,Forehand,0.46464,0.012322,0.26506,0.46822,0.44317,0.022194,0.30453,0.46822,Front,,,,,
tennis/9796___31ccd4acd3f948c3bdbcd78fa257ebf3.mp4,366,381,Forehand,0.36825,0.0051818,0.36546,0.65112,0.34029,0.022194,0.47325,0.65112,Front,,,,,
tennis/9983___0049e278cc9149078617f35a8c6c4582.mp4,115,146,Tennis-Serve,0.33612,0.38358,0.3012,0.65112,0.40613,0.28557,0.27984,0.65112,Side,,,,,
tennis/9983___0049e278cc9149078617f35a8c6c4582.mp4,316,347,Tennis-Serve,0.34415,0.4407,0.28514,0.58528,0.44728,0.32215,0.29218,0.58528,Side,,,,,
volleyball/1016___f800b5bca4b74cf5bde455029361c435.mp4,46,76,Spike,0.34398,0.28984,0.41667,0.33854,0.54769,0.21172,0.4537,0.4375,Side,,,,,
volleyball/10458___b98d79bf67c64e3c8e577bf7ea345016.mp4,63,107,Serve,0.19583,0.24818,0.34259,0.31771,0.33472,0.29505,0.40741,0.28125,Side,,,,,
volleyball/10521___080cc640335f4c568bbad53731ef2d25.mp4,11,30,Spike,0.27187,0.19089,0.45833,0.625,0.25799,0.22734,0.55556,0.75,Front,,,,,
volleyball/10627___5b696d31bbd34e919e8432a84a802fff.mp4,37,61,Serve,0.27588,0.012322,0.30522,0.84248,0.2909,0.022194,0.33745,0.87791,Side,,,,,
volleyball/10627___5b696d31bbd34e919e8432a84a802fff.mp4,187,211,Serve,0.41644,0.0051818,0.33333,0.87104,0.40202,0.0075617,0.33745,0.92181,Side,,,,,
volleyball/10646___7835fc1ef1e24a2085a2cd332b61f0f0.mp4,9,29,Serve,0.78994,0.31095,0.17269,0.32129,0.73535,0.29528,0.14403,0.31824,Side,,,,,
volleyball/10646___7835fc1ef1e24a2085a2cd332b61f0f0.mp4,49,60,Set,0.12729,0.36985,0.084337,0.19277,0.11395,0.35564,0.09465,0.20302,Side,,,,,
volleyball/10646___7835fc1ef1e24a2085a2cd332b61f0f0.mp4,87,102,Set,0.2799,0.38591,0.096386,0.19277,0.31148,0.41599,0.074074,0.15912,Side,,,,,
volleyball/10646___7835fc1ef1e24a2085a2cd332b61f0f0.mp4,123,150,Block,0.17146,0.38591,0.13253,0.26774,0.15099,0.38856,0.12346,0.29081,Side,,,,,
volleyball/1066___1d7a6ba09f434f89b0e7d16e6189b6f8.mp4,1,22,Set,0.46632,0.21693,0.5,0.67708,0.45938,0.21172,0.49306,0.68229,Side,,,,,
volleyball/1066___1d7a6ba09f434f89b0e7d16e6189b6f8.mp4,72,90,Spike,0.021875,0.091927,0.86111,0.91146,0.014931,0.10234,0.76389,0.90104,Side,,,,,
volleyball/10721___359e0ae495864b54b20d528d05566779.mp4,49,71,Serve,0.4316,0.46172,0.13889,0.1875,0.47326,0.45651,0.11806,0.1875,Front,,,,,
volleyball/10721___359e0ae495864b54b20d528d05566779.mp4,86,103,Forearm,0.8066,0.49818,0.20139,0.25,0.86215,0.48255,0.13889,0.27604,Back,,,,,
volleyball/10721___359e0ae495864b54b20d528d05566779.mp4,133,155,Set,0.56354,0.44609,0.17361,0.23438,0.52188,0.43047,0.19444,0.24479,Side,,,,,
volleyball/10721___359e0ae495864b54b20d528d05566779.mp4,171,199,Spike,0.58437,0.38359,0.20833,0.28125,0.54965,0.3888,0.1875,0.26042,Back,,,,,
volleyball/10725___c8d7beb08c454d79bed78cab10639ef4.mp4,165,201,Serve,0.66544,0.29077,0.10843,0.32129,0.69831,0.23436,0.11111,0.35117,Front,,,,,
volleyball/10725___c8d7beb08c454d79bed78cab10639ef4.mp4,216,231,Forearm,0.06303,0.16939,0.23293,0.51406,0.068682,0.14656,0.23868,0.53406,Side,,,,,
volleyball/10725___c8d7beb08c454d79bed78cab10639ef4.mp4,266,287,Forearm,0.49677,0.21937,0.18072,0.39982,0.55428,0.18314,0.17695,0.40969,Side,,,,,
volleyball/10725___c8d7beb08c454d79bed78cab10639ef4.mp4,304,330,Spike,0.36022,0.12656,0.21285,0.49264,0.43082,0.13925,0.20165,0.47554,Side,,,,,
volleyball/1147___90fed43ab1a7440fb737b20341bd3075.mp4,296,322,Serve,0.53693,0.36985,0.080321,0.18742,0.49255,0.31174,0.090535,0.24143,Front,,,,,
volleyball/1147___90fed43ab1a7440fb737b20341bd3075.mp4,352,368,Forearm,0.24375,0.36985,0.17269,0.3427,0.2621,0.28979,0.16049,0.36214,Back,,,,,
volleyball/1147___90fed43ab1a7440fb737b20341bd3075.mp4,398,415,Set,0.61323,0.39127,0.13253,0.27845,0.56251,0.33918,0.14815,0.31824,Front,,,,,
volleyball/1147___90fed43ab1a7440fb737b20341bd3075.mp4,423,444,Spike,0.66142,0.30559,0.13253,0.3427,0.65716,0.22944,0.14815,0.38409,Back,,,,,
volleyball/1172___264c2ecbe49547a6a93b7d969df12f04.mp4,17,39,Set,0.13299,0.31589,0.3125,0.33854,0.1816,0.31068,0.29167,0.30208,Side,,,,,
volleyball/1172___264c2ecbe49547a6a93b7d969df12f04.mp4,61,79,Set,0.46632,0.27943,0.39583,0.53125,0.52188,0.31589,0.36111,0.42708,Side,,,,,
volleyball/1172___264c2ecbe49547a6a93b7d969df12f04.mp4,80,102,Spike,0.32049,0.22214,0.43056,0.50521,0.38993,0.19609,0.44444,0.58333,Side,,,,,
volleyball/1354___8b5088ead8ac46728df56ba49716ad9b.mp4,12,42,Spike,0.030902,0.18367,0.22088,0.64971,0.097489,0.066089,0.27984,0.6877,Back,,,,,
volleyball/1408___fb4384a9ae174eacbf0a6001d13e10b7.mp4,62,92,Spike,0.099175,0.097998,0.50201,0.8996,0.1551,0.095353,0.37037,0.88523,Back,,,,,
volleyball/1459___4c267e67cc2b420191d1c93d9efcdb4d.mp4,30,70,Serve,0.19583,0.21172,0.55556,0.55729,0.3162,0.28984,0.55556,0.57292,Side,,,,,
volleyball/1503___170dae43146645758cc70e8c6d5b4298.mp4,6,21,Forearm,0.78592,0.36217,0.15663,0.3427,0.77239,0.35141,0.17284,0.31459,Front,,,,,
volleyball/1503___170dae43146645758cc70e8c6d5b4298.mp4,62,72,Forearm,0.52488,0.31219,0.12048,0.37126,0.5049,0.3002,0.12346,0.37311,Front,,,,,
volleyball/1503___170dae43146645758cc70e8c6d5b4298.mp4,101,122,Spike,0.69355,0.22651,0.12851,0.44266,0.67362,0.21241,0.13992,0.47554,Front,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,85,123,Spike,0.41644,0.19081,0.21285,0.57831,0.52136,0.17583,0.23045,0.65844,Back,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,306,326,Set,0.20761,0.17653,0.16064,0.58545,0.16745,0.2563,0.23045,0.5048,Side,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,347,365,Set,0.54496,0.17653,0.18474,0.61401,0.55016,0.15388,0.21399,0.63649,Back,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,390,407,Spike,0.39235,0.15511,0.17671,0.62115,0.44728,0.19046,0.19753,0.59991,Side,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,535,561,Set,0.20359,0.19795,0.16466,0.59973,0.20448,0.19046,0.17284,0.57796,Side,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,577,593,Set,0.52889,0.16939,0.18474,0.63543,0.53782,0.12462,0.21399,0.6877,Back,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,621,638,Spike,0.42448,0.11228,0.16466,0.65685,0.48432,0.088037,0.19342,0.67307,Back,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,774,796,Set,0.19556,0.15511,0.18876,0.63543,0.20448,0.16851,0.18519,0.6438,Side,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,819,837,Set,0.54094,0.16939,0.19679,0.67827,0.5337,0.073405,0.19753,0.76086,Side,,,,,
volleyball/1567___555133a4b7a84ed7bd77bd424d225b23.mp4,861,884,Spike,0.34415,0.17653,0.19679,0.61401,0.43082,0.16851,0.22222,0.62186,Side,,,,,
volleyball/1635___9cfcc1738da748b592142930094d7168.mp4,30,45,Forearm,0.25104,0.30547,0.25,0.30208,0.1191,0.28984,0.3125,0.32292,Side,,,,,
volleyball/1635___9cfcc1738da748b592142930094d7168.mp4,68,83,Set,0.65382,0.27943,0.29167,0.31771,0.62604,0.23255,0.3125,0.40104,Front,,,,,
volleyball/1635___9cfcc1738da748b592142930094d7168.mp4,103,128,Spike,0.29965,0.23255,0.4375,0.50521,0.34132,0.21172,0.42361,0.52604,Side,,,,,
volleyball/1641___b96fd0cb39af4a8cb0ec6d6f78f591b9.mp4,1,24,Serve,0.0027893,0.10211,0.76707,0.89424,0.12218,0.20749,0.76543,0.79012,Back,,,,,
volleyball/1641___b96fd0cb39af4a8cb0ec6d6f78f591b9.mp4,48,68,Forearm,0.52488,0.33772,0.12048,0.26774,0.54605,0.3282,0.11934,0.27984,Front,,,,,
volleyball/1641___b96fd0cb39af4a8cb0ec6d6f78f591b9.mp4,112,127,Set,0.41644,0.34843,0.12048,0.29987,0.41848,0.33918,0.14815,0.29081,Side,,,,,
volleyball/1641___b96fd0cb39af4a8cb0ec6d6f78f591b9.mp4,148,168,Spike,0.43652,0.26811,0.15261,0.37483,0.37732,0.25687,0.13992,0.34019,Front,,,,,
volleyball/1796___7d2de13d29a04f47ae5122a3651d34ac.mp4,11,31,Set,0.41076,0.34193,0.22917,0.34375,0.32049,0.3263,0.20833,0.34375,Side,,,,,
volleyball/1796___7d2de13d29a04f47ae5122a3651d34ac.mp4,32,53,Spike,0.22326,0.33151,0.20833,0.35417,0.22326,0.34714,0.22222,0.36458,Back,,,,,
volleyball/2___59589caa29034f41b53e0aa19227a519.mp4,129,162,Serve,0.45259,0.37644,0.14056,0.36412,0.48021,0.41726,0.16461,0.37311,Side,,,,,
volleyball/2___59589caa29034f41b53e0aa19227a519.mp4,177,185,Set,0.018854,0.49068,0.11647,0.27845,0.085143,0.37336,0.11934,0.35117,Side,,,,,
volleyball/2___59589caa29034f41b53e0aa19227a519.mp4,208,228,Forearm,0.63331,0.50496,0.14056,0.37126,0.47609,0.46847,0.18107,0.35117,Side,,,,,
volleyball/2211___81d72f9587f24bae8f8d6d3098ea0c81.mp4,61,82,Spike,0.4044,0.069439,0.3012,0.79964,0.49667,0.036826,0.21811,0.84134,Side,,,,,
volleyball/2211___81d72f9587f24bae8f8d6d3098ea0c81.mp4,207,227,Spike,0.51685,0.05516,0.20482,0.83534,0.53782,0.058773,0.2428,0.87791,Side,,,,,
volleyball/2211___81d72f9587f24bae8f8d6d3098ea0c81.mp4,374,397,Spike,0.4807,0.062299,0.24498,0.91388,0.55016,0.044142,0.24691,0.89986,Side,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,148,163,Set,0.60921,0.405,0.092369,0.29987,0.5872,0.38068,0.11934,0.30727,Front,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,176,191,Set,0.38833,0.38358,0.14458,0.29987,0.47197,0.38068,0.107,0.29995,Side,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,208,237,Spike,0.62126,0.33361,0.1245,0.39268,0.67362,0.27825,0.13169,0.38775,Front,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,236,259,Forearm,0.21966,0.32647,0.2008,0.46408,0.36909,0.29288,0.20165,0.49749,Side,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,287,309,Set,0.067046,0.22651,0.3012,0.68541,0.10572,0.17583,0.38683,0.81207,Front,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,371,391,Forearm,0.56102,0.39072,0.12851,0.33556,0.61189,0.35141,0.13169,0.38775,Front,,,,,
volleyball/2324___f5506b8102b64f21971c4369424dbbc7.mp4,420,435,Forearm,0.44456,0.39072,0.11245,0.29987,0.47197,0.37336,0.11934,0.33653,Side,,,,,
volleyball/2330___e9ae0105377d4a578c2540e1663b7f0d.mp4,8,39,Serve,0.0027893,0.32647,0.22088,0.67113,0.043991,0.27094,0.2963,0.72428,Back,,,,,
volleyball/2330___e9ae0105377d4a578c2540e1663b7f0d.mp4,62,81,Forearm,0.65741,0.35503,0.10843,0.21419,0.63658,0.32215,0.08642,0.24143,Front,,,,,
volleyball/2330___e9ae0105377d4a578c2540e1663b7f0d.mp4,145,160,Spike,0.81403,0.26935,0.10843,0.30701,0.76416,0.23436,0.13992,0.31459,Front,,,,,
volleyball/2330___e9ae0105377d4a578c2540e1663b7f0d.mp4,161,176,Block,0.64134,0.19795,0.10442,0.39268,0.66128,0.23436,0.13169,0.37311,Back,,,,,
volleyball/2330___e9ae0105377d4a578c2540e1663b7f0d.mp4,177,189,Forearm,0.33211,0.32647,0.16064,0.42838,0.31971,0.40262,0.18519,0.3658,Back,,,,,
volleyball/2964___9094021808eb4480b1b42d10b49d3e8b.mp4,191,229,Serve,0.70158,0.35379,0.15663,0.32664,0.52547,0.33369,0.1893,0.30727,Side,,,,,
volleyball/2964___9094021808eb4480b1b42d10b49d3e8b.mp4,246,252,Set,-0.0012268,0.34308,0.092369,0.26774,-0.0012764,0.30625,0.15638,0.28532,Side,,,,,
volleyball/2964___9094021808eb4480b1b42d10b49d3e8b.mp4,280,297,Set,0.21966,0.30024,0.13655,0.25167,0.22095,0.32272,0.12757,0.23594,Side,,,,,
volleyball/2964___9094021808eb4480b1b42d10b49d3e8b.mp4,305,334,Spike,0.29596,0.33772,0.12048,0.20884,0.35263,0.33369,0.11111,0.24143,Side,,,,,
volleyball/2977___6c2a7561c7b943479c624956aa8a004c.mp4,1,50,Spike,0.0013889,0.05026,1.0093,0.76563,0.019907,0.029427,0.98148,0.80208,Side,,,,,
volleyball/2987___2c3cc083e99847fd8fff7674dd039a31.mp4,70,115,Forearm,0.3162,0.26901,0.41667,0.33333,0.42731,0.27422,0.42593,0.34375,Side,,,,,
volleyball/3090___aed52e68700a4f56b13adc70ef0ef4ef.mp4,50,81,Spike,0.3562,0.22651,0.1245,0.50692,0.38144,0.27825,0.11934,0.46091,Side,,,,,
volleyball/3126___f154cdc6ad4e44eb9bb4dd105363a5b8.mp4,80,95,Forearm,0.42448,0.15511,0.18876,0.59259,0.37732,0.10999,0.22634,0.62186,Front,,,,,
volleyball/3126___f154cdc6ad4e44eb9bb4dd105363a5b8.mp4,125,145,Spike,0.33211,0.16225,0.26104,0.79964,0.30325,0.036826,0.3251,0.95839,Side,,,,,
volleyball/3133___3745161c61c048b4bfd74bc68ad8abeb.mp4,33,46,Forearm,0.25982,0.405,0.12048,0.30701,0.24564,0.38068,0.13992,0.33653,Back,,,,,
volleyball/3133___3745161c61c048b4bfd74bc68ad8abeb.mp4,72,86,Set,0.52086,0.39072,0.10843,0.28559,0.44728,0.32215,0.13169,0.33653,Side,,,,,
volleyball/3133___3745161c61c048b4bfd74bc68ad8abeb.mp4,89,107,Spike,0.29998,0.33361,0.11245,0.35698,0.30325,0.35141,0.12757,0.32922,Side,,,,,
volleyball/3353___f194d8088b71453cb4fdd70b69a4d5e2.mp4,41,67,Spike,0.48873,0.24079,0.15261,0.38554,0.46786,0.20509,0.12346,0.37311,Back,,,,,
volleyball/3422___32fa274579aa40518d2b929bd1f25aa9.mp4,74,97,Spike,0.31604,0.05516,0.3494,0.85676,0.33206,0.051457,0.34568,0.92181,Side,,,,,
volleyball/3422___32fa274579aa40518d2b929bd1f25aa9.mp4,210,236,Spike,0.49677,0.10514,0.30522,0.8639,0.49255,0.066089,0.37037,0.87791,Side,,,,,
volleyball/3550___0cd3e82230c645b4ab116a4f36d1880f.mp4,47,68,Set,0.77789,0.32647,0.12048,0.38554,0.79296,0.3441,0.12346,0.38043,Side,,,,,
volleyball/3550___0cd3e82230c645b4ab116a4f36d1880f.mp4,97,118,Spike,0.76584,0.25507,0.15261,0.54975,0.69831,0.3002,0.16461,0.48285,Back,,,,,
volleyball/3620___76c68ac10438486880f738647eb312fb.mp4,53,91,Serve,0.33211,0.16939,0.28112,0.7568,0.27444,0.080721,0.32099,0.87791,Front,,,,,
volleyball/3620___76c68ac10438486880f738647eb312fb.mp4,236,277,Serve,0.33612,0.090858,0.3253,0.7925,0.30325,0.036826,0.36626,0.92913,Front,,,,,
volleyball/3634___8b055bfe8ccb4302a90597c2c0f56b93.mp4,120,158,Serve,0.029167,0.039844,0.97222,0.95833,0.029167,0.05026,0.9537,0.92188,Back,,,,,
volleyball/3634___8b055bfe8ccb4302a90597c2c0f56b93.mp4,212,226,Set,0.45509,0.31068,0.2037,0.25,0.42731,0.30026,0.22222,0.23438,Side,,,,,
volleyball/3634___8b055bfe8ccb4302a90597c2c0f56b93.mp4,236,246,Forearm,0.20509,0.31068,0.32407,0.22917,0.20509,0.25859,0.30556,0.26042,Side,,,,,
volleyball/3682___7a225dacc5b048cdb818f4fda43782e0.mp4,26,41,Forearm,0.48021,0.44089,0.18056,0.19271,0.53576,0.46172,0.13889,0.15104,Front,,,,,
volleyball/3682___7a225dacc5b048cdb818f4fda43782e0.mp4,85,100,Forearm,0.48021,0.43047,0.1875,0.19792,0.52882,0.43568,0.16667,0.1875,Side,,,,,
volleyball/3682___7a225dacc5b048cdb818f4fda43782e0.mp4,124,139,Block,0.58437,0.39401,0.20833,0.22917,0.56354,0.3888,0.21528,0.23438,Back,,,,,
volleyball/3682___7a225dacc5b048cdb818f4fda43782e0.mp4,140,150,Forearm,0.26493,0.44609,0.3125,0.27083,0.29271,0.44089,0.29167,0.28125,Back,,,,,
volleyball/3932___285f22b9218c40a6b7d9192c77b38306.mp4,39,62,Forearm,0.11926,0.26935,0.17269,0.4855,0.27444,0.28557,0.16872,0.44627,Back,,,,,
volleyball/3932___285f22b9218c40a6b7d9192c77b38306.mp4,82,99,Spike,0.41644,0.12656,0.14859,0.5212,0.41848,0.15388,0.15638,0.48285,Side,,,,,
volleyball/3932___285f22b9218c40a6b7d9192c77b38306.mp4,103,116,Forearm,0.73371,0.21937,0.20482,0.51406,0.60366,0.12462,0.20576,0.5487,Side,,,,,
volleyball/3980___3f0742dd22314dc1bf5beadc5b33ff35.mp4,41,66,Spike,0.34398,0.17526,0.52778,0.49479,0.30694,0.16484,0.52778,0.52083,Back,,,,,
volleyball/4049___ae9b401aec0344b1970e573aebcb97c4.mp4,85,101,Set,0.0068053,0.16225,0.12048,0.50692,0.0069541,0.20509,0.15226,0.48285,Side,,,,,
volleyball/4049___ae9b401aec0344b1970e573aebcb97c4.mp4,156,176,Forearm,0.3803,0.26935,0.18876,0.65685,0.35675,0.27825,0.19342,0.6438,Back,,,,,
volleyball/4049___ae9b401aec0344b1970e573aebcb97c4.mp4,217,233,Spike,0.3803,0.24079,0.16466,0.47836,0.42671,0.21972,0.13169,0.57064,Back,,,,,
volleyball/4062___908f9f6aff114ad8ade38d884f10c579.mp4,9,32,Forearm,0.2558,0.083718,0.28514,0.70683,0.2909,0.014878,0.2963,0.72428,Side,,,,,
volleyball/4127___462b46a38cd34e52b562a91a688c0dba.mp4,31,56,Forearm,0.24375,0.18367,0.19679,0.59259,0.23741,0.20509,0.23457,0.65112,Front,,,,,
volleyball/4178___8c6ffc61652042c48689a8448d4410e2.mp4,1,18,Set,0.64954,0.071094,0.28704,0.36458,0.59398,0.10234,0.32407,0.40625,Side,,,,,
volleyball/4178___8c6ffc61652042c48689a8448d4410e2.mp4,38,67,Spike,0.1588,0.15964,0.39815,0.54167,0.23287,0.10234,0.37963,0.48958,Back,,,,,
volleyball/4405___72e3ec16c3fb407b869e9b63e0775816.mp4,43,78,Set,0.46464,0.26935,0.12048,0.38554,0.48844,0.26362,0.11523,0.38775,Back,,,,,
volleyball/4405___72e3ec16c3fb407b869e9b63e0775816.mp4,79,101,Spike,0.56905,0.21937,0.14458,0.4498,0.62424,0.18314,0.14815,0.43896,Back,,,,,
volleyball/4534___ab4f2a3dd1754a97b512f0ff759c414e.mp4,37,47,Set,0.49275,0.25507,0.10843,0.39982,0.49667,0.23436,0.098765,0.43896,Back,,,,,
volleyball/4534___ab4f2a3dd1754a97b512f0ff759c414e.mp4,58,84,Spike,0.55701,0.1337,0.17671,0.52834,0.6407,0.1173,0.16461,0.48285,Back,,,,,
volleyball/4544___a9338e3bf3e64f17bcd962e2470ce14b.mp4,51,101,Serve,0.019907,0.0085938,0.99074,0.97396,0.0013889,0.0033854,0.98148,0.94792,Side,,,,,
volleyball/4727___c2213eb59f71431b91bd625c101f4d63.mp4,50,65,Set,0.68954,0.12656,0.25703,0.84248,0.67774,0.1612,0.2428,0.84134,Side,,,,,
volleyball/4727___c2213eb59f71431b91bd625c101f4d63.mp4,66,86,Spike,0.43251,0.012322,0.26908,0.97813,0.38967,0.022194,0.26749,0.96571,Back,,,,,
volleyball/476___25dcd1f1581d43d08db3f4349691d0c0.mp4,1,10,Serve,0.37227,0.35503,0.088353,0.20705,0.37321,0.38068,0.078189,0.21948,Front,,,,,
volleyball/476___25dcd1f1581d43d08db3f4349691d0c0.mp4,31,46,Forearm,0.49275,0.37644,0.20884,0.47122,0.41025,0.42457,0.21399,0.49749,Back,,,,,
volleyball/476___25dcd1f1581d43d08db3f4349691d0c0.mp4,74,86,Set,0.4566,0.44784,0.11245,0.32129,0.43905,0.38068,0.13169,0.35848,Side,,,,,
volleyball/476___25dcd1f1581d43d08db3f4349691d0c0.mp4,87,110,Spike,0.38432,0.405,0.1004,0.3427,0.38967,0.38799,0.1358,0.39506,Back,,,,,
volleyball/4858___f7991456d3f746dc98a186a8c7aeae9d.mp4,32,54,Set,0.78592,0.21937,0.10843,0.33556,0.79708,0.27825,0.09465,0.32922,Side,,,,,
volleyball/4858___f7991456d3f746dc98a186a8c7aeae9d.mp4,63,89,Spike,0.4566,0.24793,0.12048,0.35698,0.44728,0.19046,0.17284,0.52675,Front,,,,,
volleyball/50___4d4579b5a56e48e5bba6acbbe98d07b8.mp4,75,124,serve,0.20185,0.074343,0.69395,0.73389,0.37267,0.099649,0.58007,0.73389,Side,,,,,
volleyball/5025___516cacf215584c8289db9bb34a601ddf.mp4,1,9,Serve,0.36825,0.34789,0.092369,0.21419,0.36498,0.36604,0.082305,0.22679,Front,,,,,
volleyball/5025___516cacf215584c8289db9bb34a601ddf.mp4,27,52,Forearm,0.52488,0.33361,0.20482,0.51406,0.42259,0.43189,0.16872,0.47554,Back,,,,,
volleyball/5025___516cacf215584c8289db9bb34a601ddf.mp4,73,87,Set,0.4566,0.44784,0.11245,0.32842,0.45963,0.38068,0.11523,0.38043,Side,,,,,
volleyball/5025___516cacf215584c8289db9bb34a601ddf.mp4,88,116,Spike,0.38432,0.32647,0.13655,0.44266,0.41025,0.32946,0.12346,0.44627,Back,,,,,
volleyball/5123___cf8c323651224fa18f399cce9b128223.mp4,91,109,Forearm,0.21564,0.26221,0.16867,0.38554,0.14687,0.24167,0.18519,0.45359,Side,,,,,
volleyball/5123___cf8c323651224fa18f399cce9b128223.mp4,134,154,Set,0.78592,0.062299,0.18876,0.74253,0.78062,0.073405,0.18107,0.73891,Back,,,,,
volleyball/5123___cf8c323651224fa18f399cce9b128223.mp4,155,176,Spike,0.74978,0.0051818,0.249,0.77822,0.79296,0.014878,0.20988,0.78281,Side,,,,,
volleyball/525___7038be8352b44682b6fbd63ed69899d5.mp4,97,122,Set,0.3162,0.18568,0.53704,0.57292,0.42731,0.13359,0.53704,0.58854,Side,,,,,
volleyball/525___7038be8352b44682b6fbd63ed69899d5.mp4,326,346,Set,0.35324,0.2013,0.52778,0.51563,0.16806,0.14401,0.51852,0.54167,Side,,,,,
volleyball/5568___201fbb1b916143668381f57f036f7f5d.mp4,67,100,serve,0.37978,0.18822,0.20285,0.62001,0.58263,0.080669,0.21352,0.62001,Side,,,,,
volleyball/5568___201fbb1b916143668381f57f036f7f5d.mp4,90,128,serve,0.23032,0.21353,0.28826,0.8794,0.53637,0.080669,0.29893,0.8794,Side,,,,,
volleyball/5568___201fbb1b916143668381f57f036f7f5d.mp4,292,322,serve,0.40114,0.15659,0.18861,0.55042,0.52569,0.093322,0.17438,0.55042,Side,,,,,
volleyball/5568___201fbb1b916143668381f57f036f7f5d.mp4,353,389,serve,0.30149,0.23883,0.19929,0.55674,0.63957,0.26414,0.20641,0.55674,Side,,,,,
volleyball/5619___6cd9c3256e9e4194b1ab49b1e8d8a75c.mp4,8,36,Serve,0.90239,0.52638,0.080321,0.28559,0.91642,0.46115,0.08642,0.32922,Front,,,,,
volleyball/5619___6cd9c3256e9e4194b1ab49b1e8d8a75c.mp4,58,70,Forearm,0.74978,0.19795,0.249,0.62115,0.73535,0.02951,0.26337,0.67307,Back,,,,,
volleyball/5619___6cd9c3256e9e4194b1ab49b1e8d8a75c.mp4,111,130,Forearm,0.27187,0.22651,0.16867,0.4498,0.1551,0.1612,0.19342,0.47554,Side,,,,,
volleyball/5619___6cd9c3256e9e4194b1ab49b1e8d8a75c.mp4,155,169,Spike,0.39636,0.21223,0.14859,0.3784,0.45963,0.13193,0.14403,0.3658,Back,,,,,
volleyball/5619___6cd9c3256e9e4194b1ab49b1e8d8a75c.mp4,170,181,Block,0.56102,0.090858,0.13655,0.44266,0.61601,0.14656,0.11111,0.38043,Front,,,,,
